Zeit [s]	Temperatur [°C]	Kraft [N]
34,09000162	63,26311285	0,95353206
34,10000162	63,26311285	0,95353206
34,11000162	63,26311285	0,94176006
34,12000162	63,3048509	0,94176006
34,13000162	63,3048509	0,94176006
34,14000162	63,26311285	0,94176006
34,15000162	63,26311285	0,94176006
34,16000162	63,26311285	0,94176006
34,17000162	63,26311285	0,95353206
34,18000162	63,26311285	0,95353206
34,19000162	63,26311285	0,95353206
34,20000162	63,26311285	0,95353206
34,21000162	63,26311285	0,95353206
34,22000163	63,26311285	0,95353206
34,23000163	63,26311285	0,94176006
34,24000163	63,26311285	0,92998806
34,25000163	63,26311285	0,92998806
34,26000163	63,26311285	0,92998806
34,27000163	63,26311285	0,94176006
34,28000163	63,26311285	0,94176006
34,29000163	63,26311285	0,94176006
34,30000163	63,26311285	0,95353206
34,31000163	63,26311285	0,95353206
34,32000163	63,26311285	0,95353206
34,33000163	63,26311285	0,94176006
34,34000163	63,26311285	0,94176006
34,35000163	63,26311285	0,94176006
34,36000163	63,26311285	0,92998806
34,37000163	63,26311285	0,92998806
34,38000163	63,26311285	0,92998806
34,39000163	63,26311285	0,94176006
34,40000163	63,26311285	0,94176006
34,41000163	63,26311285	0,95353206
34,42000163	63,26311285	0,95353206
34,43000164	63,22137535	0,95353206
34,44000164	63,22137535	0,94176006
34,45000164	63,26311285	0,94176006
34,46000164	63,26311285	0,92998806
34,47000164	63,26311285	0,92998806
34,48000164	63,22137535	0,92998806
34,49000164	63,22137535	0,92998806
34,50000164	63,22137535	0,92998806
34,51000164	63,22137535	0,94176006
34,52000164	63,22137535	0,94176006
34,53000164	63,22137535	0,94176006
34,54000164	63,22137535	0,94176006
34,55000164	63,22137535	0,94176006
34,56000164	63,22137535	0,94176006
34,57000164	63,22137535	0,94176006
34,58000164	63,22137535	0,92998806
34,59000164	63,22137535	0,92998806
34,60000164	63,22137535	0,92998806
34,61000164	63,22137535	0,92998806
34,62000164	63,22137535	0,92998806
34,63000164	63,22137535	0,92998806
34,64000165	63,22137535	0,94176006
34,65000165	63,22137535	0,94176006
34,66000165	63,22137535	0,94176006
34,67000165	63,22137535	0,94176006
34,68000165	63,22137535	0,94176006
34,69000165	63,22137535	0,92998806
34,70000165	63,22137535	0,92998806
34,71000165	63,22137535	0,92998806
34,72000165	63,22137535	0,91821606
34,73000165	63,22137535	0,92998806
34,74000165	63,22137535	0,92998806
34,75000165	63,17963839	0,92998806
34,76000165	63,22137535	0,92998806
34,77000165	63,22137535	0,94176006
34,78000165	63,22137535	0,94176006
34,79000165	63,22137535	0,94176006
34,80000165	63,17963839	0,94176006
34,81000165	63,17963839	0,92998806
34,82000165	63,17963839	0,92998806
34,83000165	63,17963839	0,92998806
34,84000165	63,17963839	0,91821606
34,85000166	63,17963839	0,91821606
34,86000166	63,17963839	0,92998806
34,87000166	63,17963839	0,92998806
34,88000166	63,17963839	0,92998806
34,89000166	63,17963839	0,94176006
34,90000166	63,17963839	0,94176006
34,91000166	63,17963839	0,94176006
34,92000166	63,17963839	0,92998806
34,93000166	63,17963839	0,92998806
34,94000166	63,17963839	0,92998806
34,95000166	63,17963839	0,91821606
34,96000166	63,17963839	0,91821606
34,97000166	63,17963839	0,91821606
34,98000166	63,17963839	0,92998806
34,99000166	63,17963839	0,92998806
35,00000166	63,17963839	0,92998806
35,01000166	63,17963839	0,92998806
35,02000166	63,17963839	0,92998806
35,03000166	63,17963839	0,92998806
35,04000166	63,17963839	0,92998806
35,05000166	63,17963839	0,92998806
35,06000167	63,17963839	0,91821606
35,07000167	63,17963839	0,91821606
35,08000167	63,17963839	0,91821606
35,09000167	63,17963839	0,91821606
35,10000167	63,17963839	0,92998806
35,11000167	63,17963839	0,92998806
35,12000167	63,17963839	0,92998806
35,13000167	63,13790198	0,92998806
35,14000167	63,13790198	0,92998806
35,15000167	63,13790198	0,92998806
35,16000167	63,13790198	0,92998806
35,17000167	63,13790198	0,91821606
35,18000167	63,13790198	0,91821606
35,19000167	63,13790198	0,91821606
35,20000167	63,13790198	0,91821606
35,21000167	63,13790198	0,91821606
35,22000167	63,13790198	0,92998806
35,23000167	63,13790198	0,92998806
35,24000167	63,13790198	0,92998806
35,25000167	63,13790198	0,92998806
35,26000167	63,13790198	0,92998806
35,27000168	63,13790198	0,92998806
35,28000168	63,13790198	0,91821606
35,29000168	63,13790198	0,91821606
35,30000168	63,13790198	0,91821606
35,31000168	63,13790198	0,91821606
35,32000168	63,13790198	0,91821606
35,33000168	63,13790198	0,91821606
35,34000168	63,13790198	0,92998806
35,35000168	63,13790198	0,92998806
35,36000168	63,13790198	0,92998806
35,37000168	63,13790198	0,92998806
35,38000168	63,13790198	0,92998806
35,39000168	63,13790198	0,92998806
35,40000168	63,13790198	0,91821606
35,41000168	63,13790198	0,91821606
35,42000168	63,13790198	0,91821606
35,43000168	63,13790198	0,90644406
35,44000168	63,13790198	0,90644406
35,45000168	63,13790198	0,91821606
35,46000168	63,13790198	0,91821606
35,47000168	63,09616611	0,91821606
35,48000169	63,09616611	0,91821606
35,49000169	63,09616611	0,91821606
35,50000169	63,13790198	0,91821606
35,51000169	63,09616611	0,91821606
35,52000169	63,09616611	0,91821606
35,53000169	63,09616611	0,91821606
35,54000169	63,09616611	0,91821606
35,55000169	63,09616611	0,91821606
35,56000169	63,09616611	0,91821606
35,57000169	63,09616611	0,91821606
35,58000169	63,09616611	0,91821606
35,59000169	63,09616611	0,91821606
35,60000169	63,09616611	0,91821606
35,61000169	63,09616611	0,92998806
35,62000169	63,09616611	0,92998806
35,63000169	63,09616611	0,91821606
35,64000169	63,09616611	0,91821606
35,65000169	63,09616611	0,91821606
35,66000169	63,09616611	0,90644406
35,67000169	63,09616611	0,90644406
35,68000169	63,09616611	0,90644406
35,6900017	63,09616611	0,91821606
35,7000017	63,09616611	0,91821606
35,7100017	63,09616611	0,91821606
35,7200017	63,09616611	0,92998806
35,7300017	63,09616611	0,92998806
35,7400017	63,09616611	0,91821606
35,7500017	63,09616611	0,91821606
35,7600017	63,09616611	0,90644406
35,7700017	63,09616611	0,90644406
35,7800017	63,09616611	0,90644406
35,7900017	63,09616611	0,90644406
35,8000017	63,09616611	0,91821606
35,8100017	63,09616611	0,91821606
35,8200017	63,09616611	0,91821606
35,8300017	63,09616611	0,91821606
35,8400017	63,09616611	0,91821606
35,8500017	63,09616611	0,91821606
35,8600017	63,09616611	0,91821606
35,8700017	63,09616611	0,90644406
35,8800017	63,09616611	0,90644406
35,8900017	63,09616611	0,90644406
35,90000171	63,09616611	0,90644406
35,91000171	63,09616611	0,90644406
35,92000171	63,09616611	0,90644406
35,93000171	63,09616611	0,90644406
35,94000171	63,05443078	0,91821606
35,95000171	63,09616611	0,91821606
35,96000171	63,09616611	0,91821606
35,97000171	63,05443078	0,91821606
35,98000171	63,05443078	0,91821606
35,99000171	63,05443078	0,91821606
36,00000171	63,05443078	0,90644406
36,01000171	63,05443078	0,90644406
36,02000171	63,05443078	0,90644406
36,03000171	63,05443078	0,90644406
36,04000171	63,05443078	0,90644406
36,05000171	63,05443078	0,90644406
36,06000171	63,05443078	0,91821606
36,07000171	63,05443078	0,91821606
36,08000171	63,05443078	0,91821606
36,09000171	63,05443078	0,91821606
36,10000171	63,05443078	0,91821606
36,11000172	63,05443078	0,90644406
36,12000172	63,05443078	0,90644406
36,13000172	63,05443078	0,89467206
36,14000172	63,05443078	0,89467206
36,15000172	63,05443078	0,90644406
36,16000172	63,05443078	0,90644406
36,17000172	63,05443078	0,91821606
36,18000172	63,05443078	0,91821606
36,19000172	63,05443078	0,91821606
36,20000172	63,05443078	0,91821606
36,21000172	63,05443078	0,90644406
36,22000172	63,05443078	0,90644406
36,23000172	63,05443078	0,90644406
36,24000172	63,05443078	0,89467206
36,25000172	63,05443078	0,89467206
36,26000172	63,05443078	0,90644406
36,27000172	63,05443078	0,90644406
36,28000172	63,05443078	0,90644406
36,29000172	63,05443078	0,90644406
36,30000172	63,05443078	0,90644406
36,31000172	63,05443078	0,90644406
36,32000173	63,05443078	0,90644406
36,33000173	63,05443078	0,90644406
36,34000173	63,05443078	0,90644406
36,35000173	63,05443078	0,90644406
36,36000173	63,05443078	0,90644406
36,37000173	63,05443078	0,90644406
36,38000173	63,012696	0,89467206
36,39000173	63,012696	0,90644406
36,40000173	63,012696	0,90644406
36,41000173	63,05443078	0,90644406
36,42000173	63,05443078	0,90644406
36,43000173	63,012696	0,90644406
36,44000173	63,012696	0,90644406
36,45000173	63,012696	0,90644406
36,46000173	63,012696	0,90644406
36,47000173	63,012696	0,89467206
36,48000173	63,012696	0,89467206
36,49000173	63,012696	0,89467206
36,50000173	63,012696	0,89467206
36,51000173	63,012696	0,90644406
36,52000173	63,012696	0,90644406
36,53000174	63,012696	0,90644406
36,54000174	63,012696	0,90644406
36,55000174	63,012696	0,90644406
36,56000174	63,012696	0,90644406
36,57000174	63,012696	0,90644406
36,58000174	63,012696	0,90644406
36,59000174	63,012696	0,89467206
36,60000174	63,012696	0,89467206
36,61000174	63,012696	0,89467206
36,62000174	63,012696	0,89467206
36,63000174	63,012696	0,89467206
36,64000174	63,012696	0,90644406
36,65000174	63,012696	0,90644406
36,66000174	63,012696	0,90644406
36,67000174	63,012696	0,90644406
36,68000174	63,012696	0,90644406
36,69000174	63,012696	0,90644406
36,70000174	63,012696	0,90644406
36,71000174	63,012696	0,90644406
36,72000174	63,012696	0,89467206
36,73000174	63,012696	0,89467206
36,74000175	63,012696	0,89467206
36,75000175	63,012696	0,90644406
36,76000175	63,012696	0,90644406
36,77000175	63,012696	0,90644406
36,78000175	63,012696	0,90644406
36,79000175	63,012696	0,90644406
36,80000175	63,012696	0,90644406
36,81000175	63,012696	0,90644406
36,82000175	63,012696	0,90644406
36,83000175	63,012696	0,89467206
36,84000175	63,012696	0,89467206
36,85000175	63,012696	0,89467206
36,86000175	63,012696	0,89467206
36,87000175	63,012696	0,89467206
36,88000175	63,012696	0,90644406
36,89000175	63,012696	0,90644406
36,90000175	62,97096176	0,90644406
36,91000175	62,97096176	0,90644406
36,92000175	62,97096176	0,90644406
36,93000175	62,97096176	0,89467206
36,94000175	62,97096176	0,89467206
36,95000176	63,012696	0,89467206
36,96000176	63,012696	0,89467206
36,97000176	62,97096176	0,89467206
36,98000176	62,97096176	0,89467206
36,99000176	62,97096176	0,90644406
37,00000176	62,97096176	0,90644406
37,01000176	62,97096176	0,90644406
37,02000176	62,97096176	0,90644406
37,03000176	62,97096176	0,90644406
37,04000176	62,97096176	0,90644406
37,05000176	62,97096176	0,89467206
37,06000176	62,97096176	0,89467206
37,07000176	62,97096176	0,89467206
37,08000176	62,97096176	0,89467206
37,09000176	62,97096176	0,89467206
37,10000176	62,97096176	0,89467206
37,11000176	62,97096176	0,89467206
37,12000176	62,97096176	0,90644406
37,13000176	62,97096176	0,90644406
37,14000176	62,97096176	0,90644406
37,15000176	62,97096176	0,90644406
37,16000177	62,97096176	0,89467206
37,17000177	62,97096176	0,89467206
37,18000177	62,97096176	0,89467206
37,19000177	62,97096176	0,89467206
37,20000177	62,97096176	0,89467206
37,21000177	62,97096176	0,89467206
37,22000177	62,97096176	0,89467206
37,23000177	62,97096176	0,89467206
37,24000177	62,97096176	0,89467206
37,25000177	62,97096176	0,89467206
37,26000177	62,97096176	0,89467206
37,27000177	62,97096176	0,89467206
37,28000177	62,97096176	0,89467206
37,29000177	62,97096176	0,89467206
37,30000177	62,97096176	0,89467206
37,31000177	62,97096176	0,89467206
37,32000177	62,97096176	0,89467206
37,33000177	62,97096176	0,89467206
37,34000177	62,97096176	0,89467206
37,35000177	62,97096176	0,89467206
37,36000177	62,97096176	0,89467206
37,37000177	62,97096176	0,89467206
37,38000178	62,97096176	0,89467206
37,39000178	62,97096176	0,89467206
37,40000178	62,97096176	0,89467206
37,41000178	62,97096176	0,89467206
37,42000178	62,97096176	0,89467206
37,43000178	62,97096176	0,89467206
37,44000178	62,92922806	0,88290006
37,45000178	62,97096176	0,88290006
37,46000178	62,97096176	0,89467206
37,47000178	62,97096176	0,89467206
37,48000178	62,97096176	0,89467206
37,49000178	62,97096176	0,89467206
37,50000178	62,97096176	0,89467206
37,51000178	62,92922806	0,89467206
37,52000178	62,92922806	0,89467206
37,53000178	62,92922806	0,89467206
37,54000178	62,92922806	0,88290006
37,55000178	62,92922806	0,88290006
37,56000178	62,92922806	0,88290006
37,57000178	62,92922806	0,89467206
37,58000178	62,92922806	0,89467206
37,59000179	62,92922806	0,89467206
37,60000179	62,92922806	0,89467206
37,61000179	62,92922806	0,89467206
37,62000179	62,92922806	0,89467206
37,63000179	62,92922806	0,89467206
37,64000179	62,92922806	0,89467206
37,65000179	62,92922806	0,89467206
37,66000179	62,92922806	0,88290006
37,67000179	62,92922806	0,88290006
37,68000179	62,92922806	0,88290006
37,69000179	62,92922806	0,89467206
37,70000179	62,92922806	0,89467206
37,71000179	62,92922806	0,89467206
37,72000179	62,92922806	0,89467206
37,73000179	62,92922806	0,89467206
37,74000179	62,92922806	0,89467206
37,75000179	62,92922806	0,89467206
37,76000179	62,92922806	0,88290006
37,77000179	62,92922806	0,88290006
37,78000179	62,92922806	0,88290006
37,79000179	62,92922806	0,88290006
37,8000018	62,92922806	0,88290006
37,8100018	62,92922806	0,89467206
37,8200018	62,92922806	0,89467206
37,8300018	62,92922806	0,89467206
37,8400018	62,92922806	0,89467206
37,8500018	62,92922806	0,89467206
37,8600018	62,92922806	0,89467206
37,8700018	62,92922806	0,89467206
37,8800018	62,92922806	0,89467206
37,8900018	62,92922806	0,88290006
37,9000018	62,92922806	0,88290006
37,9100018	62,92922806	0,88290006
37,9200018	62,92922806	0,88290006
37,9300018	62,92922806	0,88290006
37,9400018	62,92922806	0,89467206
37,9500018	62,92922806	0,89467206
37,9600018	62,92922806	0,89467206
37,9700018	62,92922806	0,89467206
37,9800018	62,92922806	0,89467206
37,9900018	62,92922806	0,88290006
38,0000018	62,92922806	0,88290006
38,01000181	62,92922806	0,88290006
38,02000181	62,92922806	0,88290006
38,03000181	62,92922806	0,88290006
38,04000181	62,92922806	0,88290006
38,05000181	62,92922806	0,89467206
38,06000181	62,92922806	0,89467206
38,07000181	62,92922806	0,89467206
38,08000181	62,92922806	0,89467206
38,09000181	62,92922806	0,89467206
38,10000181	62,92922806	0,89467206
38,11000181	62,92922806	0,89467206
38,12000181	62,92922806	0,88290006
38,13000181	62,92922806	0,88290006
38,14000181	62,92922806	0,88290006
38,15000181	62,88749491	0,88290006
38,16000181	62,88749491	0,88290006
38,17000181	62,88749491	0,88290006
38,18000181	62,92922806	0,89467206
38,19000181	62,92922806	0,89467206
38,20000181	62,92922806	0,89467206
38,21000181	62,88749491	0,88290006
38,22000182	62,88749491	0,88290006
38,23000182	62,88749491	0,88290006
38,24000182	62,88749491	0,88290006
38,25000182	62,88749491	0,88290006
38,26000182	62,88749491	0,88290006
38,27000182	62,88749491	0,88290006
38,28000182	62,88749491	0,88290006
38,29000182	62,88749491	0,88290006
38,30000182	62,88749491	0,89467206
38,31000182	62,88749491	0,88290006
38,32000182	62,88749491	0,88290006
38,33000182	62,88749491	0,88290006
38,34000182	62,88749491	0,88290006
38,35000182	62,88749491	0,88290006
38,36000182	62,88749491	0,88290006
38,37000182	62,88749491	0,88290006
38,38000182	62,88749491	0,88290006
38,39000182	62,88749491	0,88290006
38,40000182	62,88749491	0,88290006
38,41000182	62,88749491	0,88290006
38,42000182	62,88749491	0,88290006
38,43000183	62,88749491	0,88290006
38,44000183	62,88749491	0,88290006
38,45000183	62,88749491	0,88290006
38,46000183	62,88749491	0,88290006
38,47000183	62,88749491	0,88290006
38,48000183	62,88749491	0,88290006
38,49000183	62,88749491	0,88290006
38,50000183	62,88749491	0,88290006
38,51000183	62,88749491	0,88290006
38,52000183	62,88749491	0,88290006
38,53000183	62,88749491	0,88290006
38,54000183	62,88749491	0,88290006
38,55000183	62,88749491	0,88290006
38,56000183	62,88749491	0,88290006
38,57000183	62,88749491	0,88290006
38,58000183	62,88749491	0,88290006
38,59000183	62,88749491	0,87112806
38,60000183	62,88749491	0,88290006
38,61000183	62,88749491	0,88290006
38,62000183	62,88749491	0,88290006
38,63000183	62,88749491	0,88290006
38,64000184	62,88749491	0,88290006
38,65000184	62,88749491	0,88290006
38,66000184	62,88749491	0,88290006
38,67000184	62,88749491	0,88290006
38,68000184	62,88749491	0,88290006
38,69000184	62,88749491	0,88290006
38,70000184	62,88749491	0,88290006
38,71000184	62,88749491	0,88290006
38,72000184	62,88749491	0,88290006
38,73000184	62,88749491	0,88290006
38,74000184	62,88749491	0,88290006
38,75000184	62,88749491	0,88290006
38,76000184	62,88749491	0,88290006
38,77000184	62,88749491	0,88290006
38,78000184	62,88749491	0,88290006
38,79000184	62,88749491	0,88290006
38,80000184	62,88749491	0,88290006
38,81000184	62,88749491	0,88290006
38,82000184	62,8457623	0,87112806
38,83000184	62,8457623	0,87112806
38,84000184	62,8457623	0,87112806
38,85000185	62,88749491	0,88290006
38,86000185	62,8457623	0,88290006
38,87000185	62,8457623	0,88290006
38,88000185	62,8457623	0,88290006
38,89000185	62,8457623	0,88290006
38,90000185	62,8457623	0,88290006
38,91000185	62,8457623	0,88290006
38,92000185	62,88749491	0,88290006
38,93000185	62,88749491	0,88290006
38,94000185	62,8457623	0,88290006
38,95000185	62,8457623	0,87112806
38,96000185	62,8457623	0,87112806
38,97000185	62,8457623	0,88290006
38,98000185	62,8457623	0,88290006
38,99000185	62,8457623	0,88290006
39,00000185	62,8457623	0,88290006
39,01000185	62,8457623	0,88290006
39,02000185	62,8457623	0,88290006
39,03000185	62,8457623	0,88290006
39,04000185	62,8457623	0,88290006
39,05000185	62,8457623	0,87112806
39,06000186	62,8457623	0,87112806
39,07000186	62,8457623	0,87112806
39,08000186	62,8457623	0,87112806
39,09000186	62,8457623	0,87112806
39,10000186	62,8457623	0,88290006
39,11000186	62,8457623	0,88290006
39,12000186	62,8457623	0,88290006
39,13000186	62,8457623	0,88290006
39,14000186	62,8457623	0,88290006
39,15000186	62,8457623	0,88290006
39,16000186	62,8457623	0,87112806
39,17000186	62,8457623	0,87112806
39,18000186	62,8457623	0,87112806
39,19000186	62,8457623	0,87112806
39,20000186	62,8457623	0,87112806
39,21000186	62,8457623	0,87112806
39,22000186	62,8457623	0,87112806
39,23000186	62,8457623	0,88290006
39,24000186	62,8457623	0,88290006
39,25000186	62,8457623	0,88290006
39,26000186	62,8457623	0,88290006
39,27000187	62,8457623	0,87112806
39,28000187	62,8457623	0,87112806
39,29000187	62,8457623	0,87112806
39,30000187	62,8457623	0,87112806
39,31000187	62,8457623	0,87112806
39,32000187	62,8457623	0,87112806
39,33000187	62,8457623	0,87112806
39,34000187	62,8457623	0,87112806
39,35000187	62,8457623	0,87112806
39,36000187	62,8457623	0,88290006
39,37000187	62,8457623	0,88290006
39,38000187	62,8457623	0,88290006
39,39000187	62,8457623	0,87112806
39,40000187	62,8457623	0,87112806
39,41000187	62,8457623	0,87112806
39,42000187	62,8457623	0,87112806
39,43000187	62,8457623	0,87112806
39,44000187	62,8457623	0,87112806
39,45000187	62,8457623	0,87112806
39,46000187	62,8457623	0,87112806
39,47000187	62,8457623	0,87112806
39,48000188	62,8457623	0,87112806
39,49000188	62,8457623	0,88290006
39,50000188	62,8457623	0,88290006
39,51000188	62,8457623	0,87112806
39,52000188	62,8457623	0,87112806
39,53000188	62,8457623	0,87112806
39,54000188	62,80403024	0,87112806
39,55000188	62,8457623	0,87112806
39,56000188	62,8457623	0,87112806
39,57000188	62,8457623	0,87112806
39,58000188	62,8457623	0,87112806
39,59000188	62,8457623	0,87112806
39,60000188	62,8457623	0,87112806
39,61000188	62,8457623	0,87112806
39,62000188	62,80403024	0,87112806
39,63000188	62,8457623	0,87112806
39,64000188	62,8457623	0,87112806
39,65000188	62,8457623	0,87112806
39,66000188	62,8457623	0,87112806
39,67000188	62,80403024	0,87112806
39,68000188	62,80403024	0,87112806
39,69000189	62,8457623	0,87112806
39,70000189	62,8457623	0,87112806
39,71000189	62,80403024	0,87112806
39,72000189	62,80403024	0,87112806
39,73000189	62,80403024	0,87112806
39,74000189	62,80403024	0,87112806
39,75000189	62,80403024	0,87112806
39,76000189	62,80403024	0,87112806
39,77000189	62,8457623	0,87112806
39,78000189	62,80403024	0,87112806
39,79000189	62,80403024	0,87112806
39,80000189	62,80403024	0,87112806
39,81000189	62,80403024	0,87112806
39,82000189	62,80403024	0,87112806
39,83000189	62,80403024	0,87112806
39,84000189	62,80403024	0,87112806
39,85000189	62,80403024	0,87112806
39,86000189	62,80403024	0,87112806
39,87000189	62,80403024	0,87112806
39,88000189	62,80403024	0,87112806
39,89000189	62,80403024	0,85935606
39,9000019	62,80403024	0,85935606
39,9100019	62,80403024	0,85935606
39,9200019	62,80403024	0,85935606
39,9300019	62,80403024	0,87112806
39,9400019	62,80403024	0,87112806
39,9500019	62,80403024	0,87112806
39,9600019	62,80403024	0,87112806
39,9700019	62,80403024	0,87112806
39,9800019	62,80403024	0,87112806
39,9900019	62,80403024	0,87112806
40,0000019	62,80403024	0,87112806
40,0100019	62,80403024	0,87112806
40,0200019	62,80403024	0,87112806
40,0300019	62,80403024	0,87112806
40,0400019	62,80403024	0,87112806
40,0500019	62,80403024	0,87112806
40,0600019	62,80403024	0,87112806
40,0700019	62,80403024	0,87112806
40,0800019	62,80403024	0,87112806
40,0900019	62,80403024	0,87112806
40,1000019	62,80403024	0,87112806
40,11000191	62,80403024	0,87112806
40,12000191	62,80403024	0,85935606
40,13000191	62,80403024	0,85935606
40,14000191	62,80403024	0,85935606
40,15000191	62,80403024	0,85935606
40,16000191	62,80403024	0,85935606
40,17000191	62,80403024	0,87112806
40,18000191	62,80403024	0,87112806
40,19000191	62,80403024	0,87112806
40,20000191	62,80403024	0,87112806
40,21000191	62,80403024	0,87112806
40,22000191	62,80403024	0,87112806
40,23000191	62,80403024	0,87112806
40,24000191	62,80403024	0,87112806
40,25000191	62,80403024	0,85935606
40,26000191	62,80403024	0,85935606
40,27000191	62,80403024	0,87112806
40,28000191	62,80403024	0,87112806
40,29000191	62,80403024	0,87112806
40,30000191	62,80403024	0,87112806
40,31000191	62,80403024	0,87112806
40,32000192	62,80403024	0,87112806
40,33000192	62,80403024	0,87112806
40,34000192	62,80403024	0,87112806
40,35000192	62,80403024	0,87112806
40,36000192	62,80403024	0,85935606
40,37000192	62,80403024	0,85935606
40,38000192	62,80403024	0,87112806
40,39000192	62,80403024	0,87112806
40,40000192	62,80403024	0,87112806
40,41000192	62,80403024	0,87112806
40,42000192	62,80403024	0,85935606
40,43000192	62,80403024	0,85935606
40,44000192	62,80403024	0,85935606
40,45000192	62,80403024	0,87112806
40,46000192	62,80403024	0,87112806
40,47000192	62,80403024	0,87112806
40,48000192	62,80403024	0,87112806
40,49000192	62,80403024	0,87112806
40,50000192	62,80403024	0,85935606
40,51000192	62,80403024	0,85935606
40,52000192	62,80403024	0,87112806
40,53000193	62,80403024	0,87112806
40,54000193	62,80403024	0,87112806
40,55000193	62,80403024	0,87112806
40,56000193	62,80403024	0,87112806
40,57000193	62,80403024	0,85935606
40,58000193	62,80403024	0,85935606
40,59000193	62,80403024	0,85935606
40,60000193	62,80403024	0,85935606
40,61000193	62,80403024	0,85935606
40,62000193	62,80403024	0,85935606
40,63000193	62,80403024	0,87112806
40,64000193	62,80403024	0,87112806
40,65000193	62,80403024	0,87112806
40,66000193	62,80403024	0,87112806
40,67000193	62,80403024	0,87112806
40,68000193	62,80403024	0,87112806
40,69000193	62,80403024	0,85935606
40,70000193	62,80403024	0,85935606
40,71000193	62,80403024	0,85935606
40,72000193	62,80403024	0,85935606
40,73000193	62,80403024	0,85935606
40,74000194	62,80403024	0,87112806
40,75000194	62,80403024	0,87112806
40,76000194	62,80403024	0,87112806
40,77000194	62,80403024	0,87112806
40,78000194	62,80403024	0,87112806
40,79000194	62,80403024	0,85935606
40,80000194	62,80403024	0,85935606
40,81000194	62,80403024	0,85935606
40,82000194	62,80403024	0,85935606
40,83000194	62,80403024	0,85935606
40,84000194	62,80403024	0,85935606
40,85000194	62,80403024	0,85935606
40,86000194	62,80403024	0,85935606
40,87000194	62,80403024	0,85935606
40,88000194	62,80403024	0,85935606
40,89000194	62,80403024	0,85935606
40,90000194	62,80403024	0,85935606
40,91000194	62,80403024	0,85935606
40,92000194	62,80403024	0,85935606
40,93000194	62,80403024	0,87112806
40,94000194	62,80403024	0,87112806
40,95000195	62,80403024	0,85935606
40,96000195	62,80403024	0,85935606
40,97000195	62,80403024	0,85935606
40,98000195	62,80403024	0,85935606
40,99000195	62,80403024	0,85935606
41,00000195	62,80403024	0,85935606
41,01000195	62,80403024	0,85935606
41,02000195	62,80403024	0,87112806
41,03000195	62,80403024	0,87112806
41,04000195	62,76229872	0,85935606
41,05000195	62,76229872	0,85935606
41,06000195	62,80403024	0,85935606
41,07000195	62,80403024	0,85935606
41,08000195	62,80403024	0,85935606
41,09000195	62,80403024	0,85935606
41,10000195	62,80403024	0,85935606
41,11000195	62,80403024	0,87112806
41,12000195	62,80403024	0,87112806
41,13000195	62,80403024	0,85935606
41,14000195	62,80403024	0,85935606
41,15000195	62,80403024	0,85935606
41,16000195	62,80403024	0,85935606
41,17000196	62,80403024	0,85935606
41,18000196	62,76229872	0,85935606
41,19000196	62,80403024	0,85935606
41,20000196	62,80403024	0,85935606
41,21000196	62,80403024	0,85935606
41,22000196	62,76229872	0,85935606
41,23000196	62,76229872	0,85935606
41,24000196	62,76229872	0,85935606
41,25000196	62,76229872	0,85935606
41,26000196	62,76229872	0,85935606
41,27000196	62,80403024	0,85935606
41,28000196	62,80403024	0,85935606
41,29000196	62,80403024	0,85935606
41,30000196	62,80403024	0,85935606
41,31000196	62,76229872	0,85935606
41,32000196	62,76229872	0,85935606
